ID,NAME,IMAGE,LINK,EMAIL,PHONE,CELL_PHONE,ADDRESS,ADDRESS2,POSTAL_CODE,TOWN,WEBSITE
7c743bdf-d9ba-4930-9427-0f8fc2d5b02f,G.E.S.M.A.,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02160007-8c93114b-0351-4c60-823d-4cd7835628c2.png,http://plongee-gesma.com,,,,PISCINE NAUTILIS,RUE DES MESNIERS,16710,SAINT YRIEIX,http://plongee-gesma.com
77f38fc2-04bc-4945-a06b-b68d3aad6ae8,LES_PLONGEURS UNIVERSITAIRES ROCHELAIS,,http://l.pur.17.free.fr,,,,PISCINE DE CHATELAILLON,AVE DE LA FALAISE,17340,CHATELAINLLON-PLAGE,http://l.pur.17.free.fr
0cd8480c-34f6-46eb-9d76-cdddd2676811,CLUB PLONGEE SUB ANGERIEN,,http://www.cpsa.fr,,,,CENTRE NAUTIQUE ATLANTYS,AVE DE MARENNES,17400,Saint-Jean-d'Ang�ly,http://www.cpsa.fr
56200b46-d589-4332-a7e5-671bec53461f,ROYAN OCEAN CLUB PLONGEE,,http://www.roc-plongee-royan.com,,,,6 all�e du Brick,,17200,ROYAN,http://www.roc-plongee-royan.com
2634993a-ea4b-40b6-9d65-68cb91f58b08,BASE FEDERALE D HENDAYE,,http://www.plongee-hendaye.net,,,06 88 90 85 04,39 AVE DE LISSARDY,,64700,Hendaye,http://www.plongee-hendaye.net
34789289-6c02-4cb5-9945-551da080861f,GAZELEC SPORTS PLONGEE,,http://gazelec-plongee-17.over-blog.com/,,,0750851511,PALMILUD,,17180,P�rigny,http://gazelec-plongee-17.over-blog.com/
f3f9af0e-7380-42e3-a94b-695816c7e1a9,SPELEO LIBRE CHARENTAIS,,,,,,,,16380,CHAZELLES,
119c23e8-6850-4a82-ab4d-9f7ac10fd123,SUBAQUA CLUB DE LA ROCHELLE,,http://subaqua17.com,,,,PISCINE LUCIEN MAYLIN,RUE LEONCE MAILHO,17000,LA ROCHELLE,http://subaqua17.com
12d7ba2a-9676-4e4e-bec2-8cb4ee728837,C.S.A. DE LA B. A. 709,,,,,,L 'XEAU PISCINE AU CENTRE DES VAUZELLES,,16100,Cognac,
d83d0762-1921-4b8f-8485-5e7326b50163,OLERON PLONGEE LES JOYEUX CORSAIRES,,http://www.oleronplongee17.com,,,06 87 07 20 73,125 ROUTE DE LA POINTE DE CHAUCRE,,17190,Saint-Georges-d'Ol�ron,http://www.oleronplongee17.com
ee275c04-20af-410e-862d-039d0a9de3f2,CLUB ROCHEFORTAIS SPORTS SM,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02170061-653da874-36c7-4d43-bb68-95baae9a2a80.png,http://www.crssm.fr,,,,PISCINE DE ROCHEFORT,RUE CHARLES MAHER,17300,ROCHEFORT,http://www.crssm.fr
f5c83fcf-daa2-4ea1-8d5f-e892c94cbf4d,CSAR  PSM,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02160085-a18e303e-0a23-4a76-8d5b-363ac357be62.png,https://www.csarpsm.fr,,,06.24.69.79.78,PISCINE NAUTILIS - 16710 SAINT YRIEIX,LOCAL CLUB - 468 RUE DU PONT NEUF,16600,RUELLE SUR TOUVRE,https://www.csarpsm.fr
852ab71c-de30-4058-a253-36bc29cca3c6,SUBAQUATIQUE DE L'ILE DE RE,,http://www.nautilus-plongee.com,,,,3 AVE DE  PHILIPPSBURG,,17410,SAINT MARTIN,http://www.nautilus-plongee.com
b5f1188d-cfd7-43d9-a97c-730299a4c444,CHATEL FUN EN BULLES,,http://www.chatelfunenbulles.fr,,,,CENTRE AQUATIQUE,RUE DU CHEMIN VERT,17340,Ch�telaillon-Plage,http://www.chatelfunenbulles.fr
c8c5f4df-9b98-4ea8-8668-cfcfe251775f,ADANAC,,,,,,ZI PORT SUD,LA COTINIERE,17310,Saint-Pierre-d'Ol�ron,
1a10d4cc-1b44-4518-8f2a-1321d6c7f0f2,LES MILLE ET UNE BULLES,,,,,06 03 99 07 31,117 AVE GENERAL DE GAULLE,,17560,Bourcefranc-le-Chapus,
677865b1-5008-4d70-9721-57fa981ed792,L'ESCALET PLONGEE,,http://lemaltais.fr,,,06 12 76 41 14,PLAGE DE L'ESCALET,,83350,Ramatuelle,http://lemaltais.fr
d9afea44-da42-4f1b-a9fd-2f1b7221cffd,CLUB AQUATIQUE DE HAUTE SAINTONGE,,FB: Club de Plong�e de Haute Saintonge -Jonzac,,,,LES ANTILLES DE JONZAC,COMMUNAUTE DE COMMUNES,17500,JONZAC,FB: Club de Plong�e de Haute Saintonge -Jonzac
69bd5416-fb4e-460b-afac-ad629372396f,A.C.E.R.S.,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02160074-da5923ef-b98c-4ee9-bbe1-3d9cce7b46a7.png,http://www.acers-cognac.com,,,,CENTRE AQUATIQUE X'EAU,1 PLACE DE L'AZURE,16100,CHATEAUBERNARD,http://www.acers-cognac.com
e4affbfb-5b2e-4177-8e9d-8cf06555dafc,C.S.A.  PLONGEE MANTA 722,,http://mantaplongeesaintes.jimdo.com,,,,PISCINE EETAA 722,RTE DE BORDEAUX,17136,SAINTES AIR,http://mantaplongeesaintes.jimdo.com
151211eb-622b-49c1-85ef-ca40cb48dd8b,SPORTING CLUB SURGERIEN,,http://plongee-surgeres-17.fr,,,,PISCINE ANDRE COURAUD,RUE DU STADE,17700,Surg�res,http://plongee-surgeres-17.fr
d850e36e-18cb-4eb3-91ea-90e704280b9b,LE MASQUE ET LA PALME,,,,,,PISCINE MUNICIPALE,,16700,RUFFEC,
c4729a28-b6c1-42bf-8102-21e969773b54,FROGGIES CLUB CEPMO,,,,,,30 AVE DU DEBARQUEMENT,,17370,SAINT TROJAN LES BAINS,
461c1d9c-f1e4-4073-803c-6060618c1a52,SAINTES PLONGEE,,,,,,PISCINE LOUIS STARZINSKY,5 COURS CHARLES DE GAULLE,17100,Saintes,
3a6c1465-31b7-480f-8109-afb3f017c652,C.S.A. LE PHOQUE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02170069-b7cb5057-6c7f-4ccf-bf96-c61776f5451b.png,,,,,BASE A�RIENNE 721 ROCHEFORT/ST AGNANT,,17133,ROCHEFORT AIR,
854c0139-6a8d-48eb-838c-32294cf8e43d,A.S.C. DU LYCEE DE LA MER ET ACTIVITES SOUS MARINES,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02170179-a107928d-9683-448d-89c0-ec10b7932a81.png,,,,,LYCEE DE LA MER ET DU LITTORAL,RUE W BERTRAND,17560,BOURCEFRANC,
46dbbcca-345e-4396-9d75-02441dff64fb,LES GRENOUILLES BLEUS,,,,,0601821710,121 RUE DES GONTHIERES,APT 45,17140,LAGORD,
f625b35d-39bf-4e63-a5d6-5e9af5887789,ASCR SECTION PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02170331-a1a91b34-e4d6-40a1-8ebe-8e4a0065ca0c.png,,,,,,,17000,LA ROCHELLE,
13735fb8-358a-420a-ad9d-cc0895b1abe6,CLUB SUBAQUATIQUE BRIVISTE,,http://www.plongeebriviste.com,,,06 86 22 57 64,STADE NAUTIQUE LA PISCINE,BD VOLTAIRE,19100,Brive-la-Gaillarde,http://www.plongeebriviste.com
ca907c3e-6e1d-4143-a7a1-fafae35c20e6,CLUB SUBAQUATIQUE TULLISTE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02190041-2dea24a1-f845-4f3b-bc24-9191acad2114.png,http://www.club-subaquatique-tulliste.com,,,0666603201,L'AUZELOU,CENTRE AQUAR�CR�ATIF TULLE-AGGLO,19000,Tulle,http://www.club-subaquatique-tulliste.com
dfd52a85-1c2c-4424-a9b7-f9e0a4d93858,CLUB DE PLONGEE USSEL,,,,,,,,19200,USSEL,
d076c793-678f-41bb-a855-57d33e13ab76,CLUB DE PLONGEE DE GUERET,,http://plongee.gueret.free.fr/,,,06 17 29 72 93,6 RUE M. CHAPELLE,,23000,GUERET,http://plongee.gueret.free.fr/
8650654b-dd0a-4a85-b3aa-2c072c4561af,BORT PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02190327-5b421c9d-a7c9-45df-bb62-2521474b750a.png,,,,0667082861,181 av victor hugo,PISCINE MUNICIPALE DE BORT LES ORGUES,19110,bort les orgues,
36a0fda3-176e-4b7a-b7a8-23b7ae27e442,CLUB DE PLONGEE DU PAYS D EGLETONS,,https://cppe19.vpdive.com,,,,CENTRE AQUARECREATIF,BD DU  PUY NEGRE,19300,EGLETONS,https://cppe19.vpdive.com
86fb4a4c-8aa0-4924-9f8d-a581aba6ad3e,CLUB DE PLONGEE DU SUD CREUSOIS,,,,,,PISCINE LMB,,23500,FELLETIN,
ade71f4b-a1db-4e2b-b70b-4bd0618e0215,PERIGUEUX PLONGEE S/MARINE,,http://www.ppsm24.fr,,,,BERTRAN DE BORN - STADE NAUTIQUE,BOULEVARD LAKANAL,24000,P�rigueux,http://www.ppsm24.fr
b26ca030-3dd4-4c74-a036-bb4951eff771,CLUB PLONGEE DE LA SOUTERRAINE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02230253-644d07a5-fcb6-466b-a05c-37d759ae6068.png,https://www.facebook.com/plongeurdu23,,,,Centre Aquatique de La Souterraine,BD DU 8 MAI 1945,23300,La Souterraine,https://www.facebook.com/plongeurdu23
e1a8bc71-0536-485e-a025-61b9cdc2ceb2,C.S.A. ST ASTIER,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02240171-a51950da-aa15-4623-aed3-8c87d2ab06b1.png,https://www.leopard-club-asterien.fr/plongee-subaquatique-s2525/,,,,PISCINE GIMEL,,24110,Saint-Astier,https://www.leopard-club-asterien.fr/plongee-subaquatique-s2525/
9fcc42ea-81bc-4f04-aaaf-e35971aafc6a,CLUB SUB. DU PERIGORD NOIR,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02240093-98d5fe1b-58f4-4286-9d4a-6bf3fd4c84e3.png,,,,,PISCINE MUNICIPALE DE MADRAZES,,24200,SARLAT,
65b83842-47b0-4f24-ad8e-3a372b162836,CYRANO PLONGEE,,http://www.cyrano-plongee.org,,,07 89 77 34 39,AQUALUD,ZA LES SARDINES,24100,Bergerac,http://www.cyrano-plongee.org
5c6d9c4f-0076-4ad4-9c31-2a53f03eaa1e,JEUNESSE SPORT.ASTERIENNE SUB.,,http://www.jsasubaquatique.info,,,,PISCINE GIMEL,RUE DU STADE GIMEL,24110,SAINT ASTIER,http://www.jsasubaquatique.info
4f4134d9-d392-4eb4-a79a-ea6e307fe1d6,CLUB EXPLORATION S/M AQUITAINE,,http://www.cesma-plongee.fr,,,06 25 80 54 33,PISCINE GALIN BORDEAUX,3 RUE GALIN,33100,Bordeaux,http://www.cesma-plongee.fr
110d4c54-da19-4666-a345-fc8bec183685,CLUB SUBAQUATIQUE PAGURE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330019-5f7f7684-bedf-4692-ad3a-b33ed049c69f.png,https://clubpagure.vpdive.com/,,,,PISCINE OLYMPIQUE DE VILLENAVE D'ORNON,ROUTE DE LEOGNAN,33140,Villenave-d'Ornon,https://clubpagure.vpdive.com/
f9e8a34f-6204-49ae-a223-fe358a6d53cc,SPUC PESSAC SECTION SUBAQUATIQUE,,,,,0661961421,STADE NAUTIQUE DE PESSAC,21 AVENUE DES ACIERIES,33600,PESSAC,
cb900ff9-e439-4220-9680-cc26e9875583,OCEANA VENT SOLEIL ET MAREE,,http://www.oceana.fr,,,06 72 78 28 74,14 QUAI DU CAPITAINE ALLEGRE,,33120,ARCACHON,http://www.oceana.fr
a4724b0b-3cbf-438a-93ef-521f8b9c9e92,ASSOCIATION SPATIALE AQUITAINE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330022-65272d7d-a51b-44e1-a22b-7e10bffa47b3.png,https://assa-subaquatique.vpdive.com,,,06 33 25 29 26,BP 20011,,33165,Saint-M�dard-en-Jalles,https://assa-subaquatique.vpdive.com
673c5a82-baf1-410f-9bcb-b0a72f5938f5,A.S.C.E.A. - C.E.S.T.A.,,http://www.kananas.com/cestaplongAe3951/,,,,CEA / CESTA,SECTION PLONGEE,33114,LE BARP,http://www.kananas.com/cestaplongAe3951/
8b9d5f06-31ec-4676-afef-9eca1f81c6b0,LES COQS ROUGES SECTION SUBAQUATIQUE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330027-621b4cbc-4f46-4e35-b1e1-ba6af0d193f5.png,http://www.subaquatique-coqsrouges.fr,,,,46 RUE LEON BLUM,PISCINE TISSOT,33000,BORDEAUX,http://www.subaquatique-coqsrouges.fr
8c912ab6-fda1-4cf1-ab39-e77e9782eadc,LIBOURNE PLONGEE,,http://www.libourne-plongee.fr,,,,CENTRE AQUATIQUE CALINESIE,11 RUE DE LOGRONO,33500,Libourne,http://www.libourne-plongee.fr
e70fb7af-eea5-428d-9779-021145ba1520,C.S. GAZELEC GIRONDIN,,,,,06 89 11 51 52,31 AVE DE MADRAN,,33600,PESSAC,
1b74be5f-b880-443d-b748-9b2b87ab16de,DASSAULT BORDEAUX SPORTS,,,,,06 07 40 81 42,SECTION SUBAQUATIQUE,BP 24,33701,MERIGNAC CEDEX,
f976e9b5-a92a-444c-849c-ca458aba85c5,SPORT ATHLETIQUE MERIGNACAIS,,http://www.samsub-merignac.fr,,,,STADE NAUTIQUE JEAN BADET,AVE DU TRUC,33700,M�rignac,http://www.samsub-merignac.fr
6bd20171-01ec-4f2d-b319-3403e18cfc6e,ASS. SPORTIVE AMBARESIENE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330037-c4e1a933-da82-4fcd-b560-01f33bb9df34.png,https://www.asaplongee.com/,,,,MAUJET LAURENT,AVE PIERRE BARRE,33440,Ambar�s-et-Lagrave,https://www.asaplongee.com/
a4b0b0e2-b63c-4304-b55a-633f8356204d,UNIVERSITE CLUB BORDEAUX,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330049-2b233b29-cfbd-4d87-9998-65361167a195.png,http://www.ucbplongee.fr,,,,PISCINE UNIVERSITAIRE,2 ALLEE PIERRE DE COUBERTIN,33400,Talence,http://www.ucbplongee.fr
eee51d5f-fe99-43ac-ac15-5f440d8e02c3,U.S.C.R.D SUBAQUATIQUE,,http://www.cenonplongee.fr,,,,MAISON DES SPORTS,3 RUE ARISTIDE BRIANT,33150,CENON,http://www.cenonplongee.fr
1a7bb12a-f573-4cc3-8684-4a13f31fe65d,SUB AQUATIQUE CLUB DU SUD OUEST,,http://www.sacso-pessac.fr,,,0763457838,PISCINE,13 AVENUE DES ACIERIES,33600,PESSAC,http://www.sacso-pessac.fr
db90e992-81cb-4e20-9513-4c5d4840c4d7,CLUB ATHLETIQUE MUNICIPAL,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330062-d996f539-da36-4e42-aebe-87b2e0b3f2ae.png,https://plongee-bordeaux.fr/,,,,,164 RUE JUDA�QUE,33000,BORDEAUX,https://plongee-bordeaux.fr/
4bd7c0c1-704d-45eb-bb8f-289610bd1723,ASAP,,http://asapsub@hotmail.fr,,,,,,33160,Saint-M�dard-en-Jalles,http://asapsub@hotmail.fr
5b324098-1a56-44c0-92cc-1ac9eb3f13e2,CLUB EXPLORATION SUB. LORMONT,,http://www.cesal.vpdive.com,,,,PISCINE MUNICIPALE,BD. O. REDON,33310,Lormont,http://www.cesal.vpdive.com
fb121a5a-6ff2-4aaf-91fc-3e91a3c18a1a,SNECMA PROPULSION SOLIDE,,,,,,ASSB SECTION SUBAQUATIQUE,LES CINQ CHEMINS,33187,Le Haillan,
5f30e798-2fdb-41a1-90eb-79c3492f98b2,SECT. SUBAQUATIQUE BOUSCATAISE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330092-623545f7-3c14-4ba1-851e-08158da0c47b.png,http://usbsubaquatique.com,,,,82 RUE DES ECUS,PISCINE MUNICIPALE DU BOUSCAT,33110,LE BOUSCAT,http://usbsubaquatique.com
aa92a3a9-49d4-4d7b-9c5d-3a3b01d9338f,C.H.U.S. SECTION PLONGEE,,http://chus-plongee.fr,,,,PISCINE UNIVERSITAIRE,ALLEE PIERRE DE COUBERTIN,33400,TALENCE,http://chus-plongee.fr
706120a9-2dc1-4527-9e24-dc9ecabdfb76,A.S.B. LES EPONGES-C.E EDF/GDF,,https://leseponges.vpdive.com/,,,06 08 49 39 62,51 AVE DE LA REPUBLIQUE,PISCINE,33820,Saint-Caprais-de-Blaye,https://leseponges.vpdive.com/
e578d92a-22ed-4dbf-afab-92f66e7e3e8e,USTALENCE-PLONGEE,,http://ustalence.plongee.free.fr,,,,,,33600,Pessac,http://ustalence.plongee.free.fr
e193fc93-526d-441b-80d6-fcfcaf3f322f,STADE BORDELAIS,,,,,0769809176,BASSIN NAUTIQUE,RTE DE LEOGNAN,33883,Villenave-d'Ornon,
15e63b93-023d-4730-b87c-6cfdbcce1a60,SAS CAZAUX POTAMOTOQUE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330136-77c66d95-a894-4217-80bf-25036a1f47ba.png,,,,,BASE AERIENNE 120,CSA SECTION PLONGEE,09120,Cazaux,
bdb68776-b206-43a1-9b5f-d5f9972f8a92,SUBAQUATIQUE CLUB PRESQU ILE,,https://scpilegecapferret.vpdive.com,,,,PISCINE ANDERNOS,AVE DES COQUELICOTS,33510,Andernos-les-Bains,https://scpilegecapferret.vpdive.com
1028dffb-171a-4f8f-9b7d-e6737882f27a,SPORT ATHLET. GAZINET CESTAS-PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330146-a0d11e43-b311-4cfb-a427-03bcf738f8f1.png,http://www.sagc-plongee.fr,,,06 48 90 36 45,"Complexe Sportif ""le Bouzet",AVENUE SALVADORE ALLENDE,33610,CESTAS,http://www.sagc-plongee.fr
96a3487a-513f-4c5c-8e30-262188ba3a0b,CLUB DE PLONGEE ARCACHONNAIS,,http://club-de-plongee-arcachonnais.peps up.com,,,,PISCINE ARCACHON,,33120,ARCACHON,http://club-de-plongee-arcachonnais.peps up.com
2d678e56-3710-4bab-9436-fa0fe65be611,CLUB SUBAQUATIQUE D'EYSINES,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330162-d6006b93-5618-4183-ae0f-99304c908674.png,https://csme.vpdive.com,,,,PISCINE MUNICIPALE,DOMAINE DU PINSAN,33320,EYSINES,https://csme.vpdive.com
76ce4cea-f508-4c81-9b52-f6f609e404d2,PLONGEE PASSION,,,,,,RUE  DE LA  RENNEY,PISCINE DE LA RENNEY,33290,BLANQUEFORT,
a1917599-7f7b-42a8-9976-7b9e302ef37b,CLUB SUB. NARVAL C.G.F.T.E,,,,,,,,33610,Cestas,
7419ace3-20ee-4d1c-ac6d-b7822c52699e,STAB,,,,,,,,33701,M�rignac,
8af63136-9d5a-4301-8011-a235c6c57dac,LOUBINE CLUB D'ANDERNOS,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330187-a597b7d1-e099-4946-921c-3a4ca095a5b1.png,http://loubine.over-blog.net,,,07 83 99 76 14,AVE DES COQUELICOTS,PISCINE FRANCK CAZENAVE,33510,ANDERNOS-LES-BAINS,http://loubine.over-blog.net
c2e7558b-c7fc-4763-bc45-86642b59a82a,PLONGEE CLUB HOMARD,,http://www.plongeeclubhomard.com,,,,PISCINE VILLENAVE D ORNON,145 RTE DE LEOGNAN,33140,Villenave-d'Ornon,http://www.plongeeclubhomard.com
eab57011-ae76-4466-bd75-cee6d860acf2,CLUB SUBAQUATIQUE LE NAUTILE,,http://lenautiletalence.blogspot.com,,,,STADE NAUTIQUE HENRI DESCHAMPS,,33400,TALENCE,http://lenautiletalence.blogspot.com
0c222054-7de1-4f1e-b290-d8a5c2d8e6e3,AQUATIC BORDEAUX CAUDERAN CLUB,,https:ab2c-plongee.fr,,,06 08 93 74 07,PISCINE JUDAIQUE JEAN BOITEUX,164 RUE JUDAIQUE,33000,Bordeaux,https:ab2c-plongee.fr
82449f2a-41e3-420b-92cc-5b1823e2fa74,TOM PLOUF,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330247-e9c0d492-aea5-4757-b5d2-3a6e2ff8f721.png,http://www.tomplouf.fr,,,,145 RTE DE L�OGNAN,PISCINE OLYMPIQUE,33140,Villenave-d'Ornon,http://www.tomplouf.fr
c1c6781e-5ddd-4886-8a70-6e0af05f40f1,PALMUS BAND,,,,,,PISCINE D ANDERNOS,,33510,ANDERNOS-LES-BAINS,
ffa96fef-e5de-4b46-9cbb-142550b4e969,CLUB SUBAQUATIQUE NARVAL,,http://www.clubnarval.fr,,,,Piscine olympique de Villenave d'Ornon,145 route de L�ognan,33140,Villenave-d'Ornon,http://www.clubnarval.fr
dbdb359d-f859-435c-b333-f07aed749c5a,SAM-SECTION PLONGEE,,https://plongee-medoc.wixsite.com/club-plongee-medoc,,,,STADE NAUTIQUE DE PAUILLAC,1 RUE DE MANDAVY,33250,Pauillac,https://plongee-medoc.wixsite.com/club-plongee-medoc
80dea1c5-8b2a-4be8-9656-2ae62f394323,HIPPO PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-0233026C-b818d3ce-707c-47a1-b7ce-93d906b95731.png,http://www.plongeehippo.com,,,06 16 63 75 24,60 ROUTE DU CAP FERRET,,33950,LEGE-CAP-FERRET,http://www.plongeehippo.com
891af231-1e54-42ad-84fc-dd19c8407a38,TEK TONIQUE,,http://tektonique.e-monsite.com/,,,,.,,33000,Bordeaux,http://tektonique.e-monsite.com/
abd2f5a0-1084-4f16-9b5e-ba9ed47d721d,SUB LANGON - CENTRE DE PLONGEE ,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330301-427bdb7e-b8f4-48fe-8bc9-fe1154a5e5a5.png,https://sublangon33210.blog4ever.com/,,,,PISCINE MUNICIPALE LANGON,,33210,Langon,https://sublangon33210.blog4ever.com/
abaa1243-f6b4-483a-9dc9-8d5ea7add072,MANTA PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330284-4a0f4969-c1f0-48da-900c-d31df2283db3.png,http://www.manta-plongee.org,,,,PISCINE TISSOT ,46 RUE LEON BLUM,33000,Bordeaux,http://www.manta-plongee.org
34c34216-04e3-4b85-8b51-0cd96a596228,NEPTUNE AQUITAINE PLONGEE,,http://www.neptuneaquitaineplongee.fr,,,,PISCINE DE VILLENAVE D'ORNON,,33140,Villenave-d'Ornon,http://www.neptuneaquitaineplongee.fr
a06063d5-bc72-4de8-ad29-3d730d011df2,OCEANA PLONGEE,,,,,06 61 30 45 92,CERCLE DE VOILE,HALTE NAUTIQUE,33260,LA TESTE DE BUCH,
477ea158-d0be-429b-860e-9eb8e01225c4,TMI OCEAN,,,,,07 69 88 46 28,17 RUE ROGER ROBERT,RESIDENCE SAINT BRIS,33140,Villenave-d'Ornon,
aa889bfb-9f2f-4754-a08f-b351c4d06f95,JASON,,https://www.stadenautique-latestedebuch.fr/,,,06 98 9 55 80,STADE NAUTIQUE,390 RUE GILBERT MOGA,33260,La Teste-de-Buch,https://www.stadenautique-latestedebuch.fr/
3c7fb8ae-ec08-4652-a846-bb8fd1b624a6,AQUANAUTES AUTONOMES ASSOCIES,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330322-d5840aa5-2e9e-4957-8055-d5e6ab90016b.png,,,,,,,33520,BRUGES,
114ee0e6-81b9-4b41-adc3-c70e37855361,S2O PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330307-aea22b92-4a29-418a-8d6a-de028c7158dc.png,,,,,PISCINE OLYMPIQUE,RTE DE LEOGNAN,33140,Villenave-d'Ornon,
5e5bab34-0fd5-48d0-add6-262efd9d62ec,NETTOYEURS SUBAQUATIQUES,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02330333-7f29741f-d2fb-4039-b25b-2f4d53765493.png,https://nsa.pepsup.com/,,,,STADE NAUTIQUE LA TESTE DE BUCH,390 RUE GILBERT MOGA,33260,La Teste-de-Buch,https://nsa.pepsup.com/
5badf54f-eb77-4694-9d94-6955cf17053d,UCPA-33,,http://ucpa-lacanau.com/,,,06 72 95 32 18,CENTRE UCPA DE LACANAU,POLE DE L ARDILOUSE,33680,LACANAU OCEAN,http://ucpa-lacanau.com/
6858bec7-8879-4415-8c9c-391ae9f5bea7,ECO-SUB 2.0,,,,,,;,,33320,Le Taillan-M�doc,
07e1403a-ff76-4a13-87aa-98db39b2b9d3,LE COELACANTHE SECTION PLONGEE DE L E.S.C.A.L.L,,,,,,POMS,,40160,Parentis-en-Born,
c0b26427-e3c4-4704-8059-3203cf7073e4,PLONGEE NATURE,,,,,06 83 04 63 25,PISCINE CHM MONTALIVET,,33930,Vendays-Montalivet,
7cef90d3-cc77-4918-9567-ee7859bd998c,CAPBRETON AQUATIQUE SCAPHANDRE,,http://casc-capbreton.org,,,06 13 20 36 15,QUAI NOTRE DAME,,40130,CAPBRETON,http://casc-capbreton.org
537c2583-fb38-4eab-a065-3afbcc46ff23,AQUALAT PLONGEE,,,,,,AQUALAT CSABD,EAALAT BASE DE DAX,40107,DAX,
10f498b6-a874-434c-adc1-b71efac4bc74,NAUTILE MONTOIS,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02400117-b7845bd6-ea71-452f-829b-8301fe3b9bcf.png,http://www.nautile-montois.fr,,,,rue sarraute,,40000,Mont-de-Marsan,http://www.nautile-montois.fr
9c4c128c-7b63-477c-8925-b9b837beaaa1,DAX PLONGEE- SUB AQUATIQUE CLUB DACQUOIS,,http://www.daxplongee.jimdo.com,,,,PISCINE D'ASPREMONT,,40100,DAX,http://www.daxplongee.jimdo.com
bad33b7f-27aa-40d1-8a32-416b71417d3f,PALME DU BISCARROSSE OLYMPIQUE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02400184-da032115-7c47-4e9b-9d24-08dca572f143.png,http://www.lapalmedubo.fr,,,06 73 02 27 69,PISCINE,48 RUE DES MULETIERS,40600,BISCARROSSE,http://www.lapalmedubo.fr
1e7f618a-7d93-4251-b9e4-07aca1274267,OCEANA,,http://oceana-plongee.fr,,,,PISCINE MUNICIPALE,71 ALLEE DES CHRISTUS,40990,Saint-Paul-l�s-Dax,http://oceana-plongee.fr
860c79c9-33ce-4cee-adf6-8a423db17351,LES DAUPHINS DACQUOIS,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02400241-8964d0c1-3068-4d9e-8cba-a777df7dded3.png,http://www.dauphinsdacquois.fr,,,0609014433,centre aquae,,40100,Dax,http://www.dauphinsdacquois.fr
82d09c17-10fe-4c56-8e06-c7ee7d1326d2,SCAPHANDRIERS DE LA COTE D'ARGENT,,,,,06 86 16 84 77,30 CHE DE LANEGUE,,40460,SANGUINET,
ossegor,http://alp40.blogspot.com
64395e8e-d6b3-4db4-a33b-654cf535c2bd,LES AQUANAUTES,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-02400265-aa0d58d2-8a33-41e8-a1e1-babe1c68fb69.png,http://www.les-aquanautes.com,,,,Quai du Bourret,Boulevard Notre Dame,40130,CAPBRETON,http://www.les-aquanautes.com
ffc46a00-cad3-402d-963c-75221e4c91ad,MAHOURAT PLONGEE,,,,,0782005606,1138 RUE DES CIBLES,,40990,ST PAUL LES DAX,
22c3430e-1e03-4b8a-912a-069ebd0f303b,LA COMMUNAUTE DE POSEIDON,,,,,06 76 85 41 52,"66, IMPASSE DES SOURCES",,40160,PARENTIS EN BORN,
873a08d3-cb5e-4085-a999-eb77cbea3146,LES GRENOUILLES DE LOSA,,,,,,ESPACE GEMME,263 AVENUE DU BORN,40460,SANGUINET,
